continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_vaccinations,people_fully_vaccinated,population,hospital_beds_per_thousand,median_age,aged_65_older,aged_70_older,life_expectancy
Europe,Latvia,2021-06-03,134162.0,296.0,2392.0,6.0,72494.372,159.943,1292.516,3.242,2648925.0,11679.0,829980.0,328160.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-04,134421.0,259.0,2402.0,10.0,72634.323,139.951,1297.92,5.403,2659699.0,10774.0,850002.0,343071.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-05,134677.0,256.0,2407.0,5.0,72772.652,138.329,1300.621,2.702,2669066.0,9367.0,861284.0,351968.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-06,134812.0,135.0,2413.0,6.0,72845.599,72.947,1303.863,3.242,2674762.0,5696.0,866520.0,356873.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-07,134888.0,76.0,2413.0,0.0,72886.666,41.067,1303.863,0.0,2677656.0,2894.0,881401.0,366768.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-08,135144.0,256.0,2423.0,10.0,73024.995,138.329,1309.267,5.403,2690429.0,12773.0,899548.0,380863.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-09,135388.0,244.0,2428.0,5.0,73156.841,131.845,1311.969,2.702,2703239.0,12810.0,917944.0,394217.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-10,135584.0,196.0,2443.0,15.0,73262.749,105.909,1320.074,8.105,2713319.0,10080.0,934969.0,406779.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-11,135762.0,178.0,2449.0,6.0,73358.931,96.182,1323.316,3.242,2723681.0,10362.0,952334.0,419879.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-12,135940.0,178.0,2451.0,2.0,73455.114,96.182,1324.397,1.081,2732363.0,8682.0,960621.0,425046.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-13,136030.0,90.0,2456.0,5.0,73503.745,48.631,1327.098,2.702,2738829.0,6466.0,962278.0,425874.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-14,136104.0,74.0,2456.0,0.0,73543.731,39.986,1327.098,0.0,2742238.0,3409.0,972686.0,433558.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-15,136247.0,143.0,2464.0,8.0,73621.001,77.27,1331.421,4.323,2753690.0,11452.0,985650.0,443680.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-16,136403.0,156.0,2475.0,11.0,73705.296,84.295,1337.365,5.944,2762743.0,9053.0,1001573.0,455524.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-17,136544.0,141.0,2482.0,7.0,73781.485,76.189,1341.148,3.782,2772387.0,9644.0,1014848.0,464903.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-18,136652.0,108.0,2485.0,3.0,73839.843,58.358,1342.769,1.621,2782309.0,9922.0,1032142.0,478495.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-19,136736.0,84.0,2493.0,8.0,73885.232,45.389,1347.091,4.323,2790690.0,8381.0,1040629.0,484916.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-20,136810.0,74.0,2496.0,3.0,73925.218,39.986,1348.712,1.621,2795713.0,5023.0,1044129.0,488042.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-21,136850.0,40.0,2496.0,0.0,73946.832,21.614,1348.712,0.0,2798872.0,3159.0,1056539.0,498391.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-22,136975.0,125.0,2497.0,1.0,74014.375,67.544,1349.253,0.54,2807205.0,8333.0,1066800.0,506969.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-23,137077.0,102.0,2497.0,0.0,74069.491,55.116,1349.253,0.0,2813034.0,5829.0,1067180.0,507224.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-24,137110.0,33.0,2500.0,3.0,74087.323,17.832,1350.874,1.621,2815280.0,2246.0,1067304.0,507311.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-25,137130.0,20.0,2501.0,1.0,74098.13,10.807,1351.414,0.54,2817641.0,2361.0,1070340.0,509869.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-26,137169.0,39.0,2503.0,2.0,74119.203,21.074,1352.495,1.081,2822973.0,5332.0,1073575.0,512441.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-27,137210.0,41.0,2503.0,0.0,74141.358,22.154,1352.495,0.0,2830897.0,7924.0,1075871.0,514492.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-28,137240.0,30.0,2503.0,0.0,74157.568,16.21,1352.495,0.0,2834920.0,4023.0,1091383.0,527975.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-29,137329.0,89.0,2508.0,5.0,74205.659,48.091,1355.197,2.702,2846329.0,11409.0,1105816.0,539211.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-06-30,137429.0,100.0,2513.0,5.0,74259.694,54.035,1357.898,2.702,2855023.0,8694.0,1120588.0,550970.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-01,137500.0,71.0,2520.0,7.0,74298.059,38.365,1361.681,3.782,2863588.0,8565.0,1132395.0,559674.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-02,137540.0,40.0,2526.0,6.0,74319.673,21.614,1364.923,3.242,2871186.0,7598.0,1144851.0,568973.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-03,137600.0,60.0,2526.0,0.0,74352.094,32.421,1364.923,0.0,2880731.0,9545.0,1153495.0,576028.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-04,137631.0,31.0,2528.0,2.0,74368.845,16.751,1366.004,1.081,2888149.0,7418.0,1155731.0,577676.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-05,137653.0,22.0,2528.0,0.0,74380.732,11.888,1366.004,0.0,2891605.0,3456.0,1163488.0,582870.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-06,137699.0,46.0,2531.0,3.0,74405.589,24.856,1367.625,1.621,2900408.0,8803.0,1172430.0,589036.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-07,137747.0,48.0,2534.0,3.0,74431.525,25.937,1369.246,1.621,2907299.0,6891.0,1182628.0,596372.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-08,137797.0,50.0,2535.0,1.0,74458.543,27.017,1369.786,0.54,2913999.0,6700.0,1191346.0,602619.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-09,137831.0,34.0,2536.0,1.0,74476.915,18.372,1370.326,0.54,2920971.0,6972.0,1202689.0,611151.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-10,137863.0,32.0,2536.0,0.0,74494.206,17.291,1370.326,0.0,2930036.0,9065.0,1210767.0,617916.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-11,137899.0,36.0,2536.0,0.0,74513.658,19.453,1370.326,0.0,2936943.0,6907.0,1212841.0,619467.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-12,137917.0,18.0,2536.0,0.0,74523.385,9.726,1370.326,0.0,2940545.0,3602.0,1219345.0,624055.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-13,137970.0,53.0,2538.0,2.0,74552.023,28.639,1371.407,1.081,2948929.0,8384.0,1225998.0,628390.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-14,138004.0,34.0,2540.0,2.0,74570.395,18.372,1372.488,1.081,2956097.0,7168.0,1231920.0,631785.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-15,138041.0,37.0,2541.0,1.0,74590.388,19.993,1373.028,0.54,2962748.0,6651.0,1236751.0,634337.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-16,138087.0,46.0,2541.0,0.0,74615.244,24.856,1373.028,0.0,2970426.0,7678.0,1242463.0,637370.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-17,138126.0,39.0,2542.0,1.0,74636.318,21.074,1373.568,0.54,2980258.0,9832.0,1246135.0,639642.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-18,138159.0,33.0,2542.0,0.0,74654.149,17.832,1373.568,0.0,2987579.0,7321.0,1247415.0,640442.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-19,138184.0,25.0,2543.0,1.0,74667.658,13.509,1374.109,0.54,2990895.0,3316.0,1252538.0,643645.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-20,138238.0,54.0,2547.0,4.0,74696.837,29.179,1376.27,2.161,2998839.0,7944.0,1259361.0,647739.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-21,138300.0,62.0,2549.0,2.0,74730.339,33.502,1377.351,1.081,3005610.0,6771.0,1266763.0,652207.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-22,138344.0,44.0,2549.0,0.0,74754.114,23.775,1377.351,0.0,3012389.0,6779.0,1273328.0,656347.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-23,138382.0,38.0,2549.0,0.0,74774.647,20.533,1377.351,0.0,3020374.0,7985.0,1279636.0,659966.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-24,138425.0,43.0,2550.0,1.0,74797.882,23.235,1377.891,0.54,3030949.0,10575.0,1284394.0,662652.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-25,138481.0,56.0,2550.0,0.0,74828.142,30.26,1377.891,0.0,3037864.0,6915.0,1285774.0,663503.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-26,138504.0,23.0,2550.0,0.0,74840.57,12.428,1377.891,0.0,3041245.0,3381.0,1291524.0,666988.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-27,138572.0,68.0,2552.0,2.0,74877.314,36.744,1378.972,1.081,3049347.0,8102.0,1297831.0,670441.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-28,138650.0,78.0,2554.0,2.0,74919.461,42.147,1380.053,1.081,3056228.0,6881.0,1304810.0,674346.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-29,138717.0,67.0,2554.0,0.0,74955.664,36.203,1380.053,0.0,3063202.0,6974.0,1310364.0,677296.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-30,138799.0,82.0,2556.0,2.0,74999.973,44.309,1381.133,1.081,3070510.0,7308.0,1317305.0,680980.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-07-31,138863.0,64.0,2556.0,0.0,75034.555,34.582,1381.133,0.0,3081813.0,11303.0,1321161.0,682962.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-01,138899.0,36.0,2556.0,0.0,75054.008,19.453,1381.133,0.0,3090142.0,8329.0,1322589.0,683783.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-02,138925.0,26.0,2556.0,0.0,75068.057,14.049,1381.133,0.0,3093941.0,3799.0,1327471.0,686346.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-03,139037.0,112.0,2556.0,0.0,75128.576,60.519,1381.133,0.0,3102581.0,8640.0,1333839.0,689959.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-04,139134.0,97.0,2558.0,2.0,75180.99,52.414,1382.214,1.081,3109669.0,7088.0,1340392.0,693325.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-05,139204.0,70.0,2558.0,0.0,75218.815,37.824,1382.214,0.0,3116173.0,6504.0,1345630.0,695867.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-06,139284.0,80.0,2559.0,1.0,75262.042,43.228,1382.754,0.54,3123558.0,7385.0,1352206.0,699258.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-07,139347.0,63.0,2559.0,0.0,75296.085,34.042,1382.754,0.0,3133798.0,10240.0,1356359.0,701894.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-08,139421.0,74.0,2559.0,0.0,75336.07,39.986,1382.754,0.0,3142299.0,8501.0,1357476.0,702532.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-09,139462.0,41.0,2559.0,0.0,75358.225,22.154,1382.754,0.0,3145905.0,3606.0,1362249.0,704850.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-10,139587.0,125.0,2561.0,2.0,75425.768,67.544,1383.835,1.081,3154744.0,8839.0,1368252.0,707989.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-11,139707.0,120.0,2561.0,0.0,75490.61,64.842,1383.835,0.0,3162334.0,7590.0,1375797.0,711477.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-12,139814.0,107.0,2561.0,0.0,75548.428,57.817,1383.835,0.0,3170093.0,7759.0,1381137.0,713968.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-13,139941.0,127.0,2561.0,0.0,75617.052,68.624,1383.835,0.0,3178228.0,8135.0,1387710.0,716939.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-14,140049.0,108.0,2561.0,0.0,75675.41,58.358,1383.835,0.0,3189312.0,11084.0,1391620.0,718819.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-15,140122.0,73.0,2561.0,0.0,75714.855,39.446,1383.835,0.0,3197602.0,8290.0,1392886.0,719485.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-16,140171.0,49.0,2563.0,2.0,75741.333,26.477,1384.916,1.081,3201959.0,4357.0,1397687.0,721871.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-17,140325.0,154.0,2565.0,2.0,75824.546,83.214,1385.997,1.081,3212193.0,10234.0,1403723.0,725047.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-18,140505.0,180.0,2566.0,1.0,75921.809,97.263,1386.537,0.54,3220730.0,8537.0,1411126.0,728502.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-19,140651.0,146.0,2567.0,1.0,76000.7,78.891,1387.077,0.54,3228603.0,7873.0,1416821.0,731310.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-20,140784.0,133.0,2568.0,1.0,76072.567,71.866,1387.618,0.54,3237834.0,9231.0,1423892.0,734858.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-21,140944.0,160.0,2568.0,0.0,76159.023,86.456,1387.618,0.0,3248616.0,10782.0,1427652.0,736750.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-22,141045.0,101.0,2569.0,1.0,76213.598,54.575,1388.158,0.54,3256328.0,7712.0,1428945.0,737352.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-23,141118.0,73.0,2569.0,0.0,76253.044,39.446,1388.158,0.0,3259981.0,3653.0,1434222.0,740073.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-24,141287.0,169.0,2569.0,0.0,76344.363,91.319,1388.158,0.0,3269896.0,9915.0,1440361.0,743026.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-25,141536.0,249.0,2570.0,1.0,76478.91,134.547,1388.698,0.54,3282349.0,12453.0,1447158.0,746500.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-26,141686.0,150.0,2571.0,1.0,76559.962,81.052,1389.239,0.54,3306046.0,23697.0,1452714.0,749185.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-27,141867.0,181.0,2573.0,2.0,76657.765,97.803,1390.319,1.081,3339462.0,33416.0,1460024.0,752738.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-28,142123.0,256.0,2573.0,0.0,76796.095,138.329,1390.319,0.0,3378973.0,39511.0,1463488.0,754285.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-29,142319.0,196.0,2573.0,0.0,76902.003,105.909,1390.319,0.0,3406270.0,27297.0,1464647.0,754773.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-30,142400.0,81.0,2573.0,0.0,76945.772,43.768,1390.319,0.0,3425417.0,19147.0,1470512.0,757844.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-08-31,142637.0,237.0,2578.0,5.0,77073.834,128.063,1393.021,2.702,3466727.0,41310.0,1476706.0,760780.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-01,143106.0,469.0,2579.0,1.0,77327.258,253.424,1393.561,0.54,3521702.0,54975.0,1482472.0,764061.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-02,143446.0,340.0,2580.0,1.0,77510.977,183.719,1394.102,0.54,3543644.0,21942.0,1487879.0,766823.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-03,143800.0,354.0,2584.0,4.0,77702.261,191.284,1396.263,2.161,3570604.0,26960.0,1494401.0,770320.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-04,144160.0,360.0,2584.0,0.0,77896.787,194.526,1396.263,0.0,3617391.0,46787.0,1497967.0,772339.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-05,144518.0,358.0,2585.0,1.0,78090.232,193.445,1396.804,0.54,3630252.0,12861.0,1498983.0,772824.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-06,144632.0,114.0,2588.0,3.0,78151.832,61.6,1398.425,1.621,3637929.0,7677.0,1503369.0,775056.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-07,144943.0,311.0,2592.0,4.0,78319.88,168.049,1400.586,2.161,3683325.0,45396.0,1508422.0,777435.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-08,145402.0,459.0,2595.0,3.0,78567.901,248.02,1402.207,1.621,3735905.0,52580.0,1515419.0,781287.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-09,145892.0,490.0,2598.0,3.0,78832.672,264.771,1403.828,1.621,3778354.0,42449.0,1521241.0,784264.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-10,146381.0,489.0,2602.0,4.0,79096.903,264.231,1405.989,2.161,3822472.0,44118.0,1527908.0,787761.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-11,146800.0,419.0,2607.0,5.0,79323.309,226.406,1408.691,2.702,3863451.0,40979.0,1530818.0,789262.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-12,147193.0,393.0,2609.0,2.0,79535.667,212.357,1409.772,1.081,3873888.0,10437.0,1531863.0,789706.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-13,147328.0,135.0,2613.0,4.0,79608.614,72.947,1411.933,2.161,3888493.0,14605.0,1536544.0,792441.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-14,147788.0,460.0,2621.0,8.0,79857.175,248.561,1416.256,4.323,3931699.0,43206.0,1541747.0,795163.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-15,148485.0,697.0,2628.0,7.0,80233.798,376.624,1420.039,3.782,3976116.0,44417.0,1547862.0,798489.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-16,149081.0,596.0,2632.0,4.0,80555.847,322.048,1422.2,2.161,4009031.0,32915.0,1553670.0,801616.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-17,149614.0,533.0,2635.0,3.0,80843.853,288.006,1423.821,1.621,4044139.0,35108.0,1561021.0,805921.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-18,150156.0,542.0,2640.0,5.0,81136.722,292.869,1426.523,2.702,4078289.0,34150.0,1565270.0,808689.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-19,150560.0,404.0,2640.0,0.0,81355.024,218.301,1426.523,0.0,4091583.0,13294.0,1566336.0,809365.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-20,150749.0,189.0,2645.0,5.0,81457.15,102.126,1429.224,2.702,4096368.0,4785.0,1571383.0,812439.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-21,151243.0,494.0,2658.0,13.0,81724.082,266.933,1436.249,7.025,4120886.0,24518.0,1577758.0,816294.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-22,151917.0,674.0,2665.0,7.0,82088.278,364.196,1440.031,3.782,4148102.0,27216.0,1584316.0,819579.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-23,152693.0,776.0,2669.0,4.0,82507.589,419.311,1442.193,2.161,4174833.0,26731.0,1591297.0,823951.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-24,153403.0,710.0,2675.0,6.0,82891.237,383.648,1445.435,3.242,4200515.0,25682.0,1600389.0,830049.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-25,154219.0,816.0,2682.0,7.0,83332.163,440.925,1449.217,3.782,4231102.0,30587.0,1606417.0,834443.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-26,154786.0,567.0,2684.0,2.0,83638.541,306.378,1450.298,1.081,4244214.0,13112.0,1608093.0,835614.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-27,155076.0,290.0,2689.0,5.0,83795.242,156.701,1453.0,2.702,4249027.0,4813.0,1614601.0,839956.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-28,155880.0,804.0,2700.0,11.0,84229.683,434.441,1458.944,5.944,4274929.0,25902.0,1621191.0,844389.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-29,157083.0,1203.0,2706.0,6.0,84879.724,650.04,1462.186,3.242,4303329.0,28400.0,1629197.0,849664.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-09-30,158291.0,1208.0,2717.0,11.0,85532.466,652.742,1468.13,5.944,4331771.0,28442.0,1637411.0,855502.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-01,159418.0,1127.0,2721.0,4.0,86141.44,608.974,1470.291,2.161,4357231.0,25460.0,1646214.0,861584.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-02,160608.0,1190.0,2731.0,10.0,86784.456,643.016,1475.695,5.403,4377887.0,20656.0,1650900.0,864772.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-03,161641.0,1033.0,2741.0,10.0,87342.637,558.181,1481.098,5.403,4386962.0,9075.0,1652969.0,866177.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-04,162120.0,479.0,2743.0,2.0,87601.464,258.827,1482.179,1.081,4392204.0,5242.0,1658658.0,869904.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-05,163130.0,1010.0,2757.0,14.0,88147.217,545.753,1489.744,7.565,4407586.0,15382.0,1665910.0,874512.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-06,164801.0,1671.0,2773.0,16.0,89050.141,902.924,1498.389,8.646,4429411.0,21825.0,1674188.0,879528.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-07,166553.0,1752.0,2783.0,10.0,89996.834,946.692,1503.793,5.403,4449340.0,19929.0,1681822.0,883961.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-08,168248.0,1695.0,2787.0,4.0,90912.726,915.892,1505.954,2.161,4467734.0,18394.0,1692688.0,890071.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-09,169917.0,1669.0,2794.0,7.0,91814.569,901.843,1509.737,3.782,4485585.0,17851.0,1700719.0,894946.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-10,171276.0,1359.0,2798.0,4.0,92548.904,734.335,1511.898,2.161,4500191.0,14606.0,1704173.0,896900.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-11,172278.0,1002.0,2800.0,2.0,93090.335,541.43,1512.979,1.081,4508038.0,7847.0,1713316.0,901720.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-12,173654.0,1376.0,2818.0,18.0,93833.855,743.521,1522.705,9.726,4523668.0,15630.0,1725173.0,907664.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-13,175890.0,2236.0,2835.0,17.0,95042.077,1208.222,1531.891,9.186,4545399.0,21731.0,1739523.0,914609.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-14,178298.0,2408.0,2856.0,21.0,96343.239,1301.162,1543.238,11.347,4566903.0,21504.0,1753623.0,921655.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-15,180440.0,2142.0,2868.0,12.0,97500.667,1157.429,1549.722,6.484,4586953.0,20050.0,1771328.0,930108.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-16,183239.0,2799.0,2880.0,12.0,99013.106,1512.438,1556.207,6.484,4610769.0,23816.0,1783984.0,936409.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-17,185616.0,2377.0,2889.0,9.0,100297.516,1284.411,1561.07,4.863,4626740.0,15971.0,1788982.0,938435.0,1850654.0,5.57,43.9,19.754,14.136,75.29
Europe,Latvia,2021-10-18,186869.0,1253.0,2896.0,7.0,100974.574,677.058,1564.852,3.782,4635105.0,8365.0,1802183.0,944278.0,1850654.0,5.57,43.9,19.754,14.136,75.29
